radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,address
LTE,222,1,24673,128337413,0,9.193496704,45.46485901,1000,1,1,1489326767,1489326767,0,"Corso Vittorio Emanuele II, 3, 20122 Milano MI, Italy"
LTE,222,1,24673,128378113,0,9.193496704,45.46485901,1000,1,1,1489326767,1489326767,0,"Corso Vittorio Emanuele II, 3, 20122 Milano MI, Italy"
LTE,222,1,24269,128178189,0,9.177017212,45.4662323,1000,4,1,1487509524,1491369034,0,"Via San Nicolao, 2, 20123 Milano MI, Italy"
LTE,222,1,10919,128273412,0,9.189376831,45.47309875,1000,2,1,1490443710,1490514716,0,"20121, Via Fatebenefratelli, 8, Milano MI, Italy"
LTE,222,1,10919,128435718,0,9.189376831,45.47309875,1000,1,1,1490514716,1490514716,0,"20121, Via Fatebenefratelli, 8, Milano MI, Italy"
LTE,222,1,24304,128231682,0,9.095993042,45.51841736,1000,1,1,1490574585,1490574585,0,"Unnamed Road, 20157 Milano MI, Italy"
LTE,222,1,24269,128335876,0,9.168777466,45.47859192,1000,1,1,1490766757,1490766757,0,"Corso Sempione, 22, 20154 Milano MI, Italy"
LTE,222,1,10919,128327175,0,9.203109741,45.4662323,1000,1,1,1490808261,1490808261,0,"Via Conservatorio, 30, 20122 Milano MI, Italy"
LTE,222,1,24673,128377857,0,9.203109741,45.4662323,1000,1,1,1490808261,1490808261,0,"Via Conservatorio, 30, 20122 Milano MI, Italy"
LTE,222,1,24621,128324609,0,9.123458862,45.44288635,1000,1,1,1491012976,1491012976,0,"Via Pietro Giordani, 46, 20147 Milano MI, Italy"
LTE,222,1,24302,128319237,0,9.119751,45.49351,1000,7,1,1492132737,1506156858,0,"Via Adolfo Omodeo, 1, 20151 Milano MI, Italy"
LTE,222,1,24674,128003073,0,9.186703,45.46621,1000,5,1,1505479894,1523427168,0,"Via Bassano Porrone, 8, 20121 Milano MI, Italy"
LTE,222,1,24623,128055049,0,9.076685,45.461538,1000,14,1,1505891973,1505892163,0,"Via Seguro, 111, 20153 Milano MI, Italy"
LTE,222,1,10916,128516354,0,9.205917,45.467491,1000,1,1,1512097968,1512097968,0,"Viale Bianca Maria, 49, 20122 Milano MI, Italy"
LTE,222,1,24305,128161540,0,9.066411,45.497903,1000,3,1,1522043346,1537548735,0,"SPexSS11, 20153 Milano MI, Italy"
LTE,222,1,24304,128387590,0,9.123429,45.47929,1000,1,1,1524926890,1524926890,0,"Via Achille, 4, 20151 Milano MI, Italy"
LTE,222,1,24305,128600065,0,9.0694,45.488836,3170,6,1,1533567817,1537548666,0,"Via Novara, 560, 20153 Milano MI, Italy"
LTE,222,1,24305,128600066,0,9.067182,45.498434,2093,2,1,1533567848,1537548623,0,"A50, 20153 Milano MI, Italy"
LTE,222,1,24622,128538881,0,9.076248,45.451454,1000,1,1,1537548403,1537548403,0,"A50, 20152 Milano MI, Italy"
LTE,222,1,24305,128165378,0,9.078844,45.469815,1000,4,1,1537548534,1537548558,0,"A50, 20153 Milano MI, Italy"
LTE,222,1,24305,128353793,0,9.078327,45.475556,1000,2,1,1537548579,1537689553,0,"Via Gaetano Airaghi, 120, 20153 Milano MI, Italy"
LTE,222,1,24305,128161541,0,9.068504,45.486073,1000,1,1,1537548660,1537548660,0,"A50, 20153 Milano MI, Italy"
LTE,222,1,24305,128161543,0,9.066967,45.499149,1000,1,1,1537548726,1537548726,0,"A50, 20153 Milano MI, Italy"
LTE,222,1,24690,128399108,0,9.187465,45.390446,1000,1,1,1537712022,1537712022,0,"A50, 20089 Milano MI, Italy"
LTE,222,1,24308,128243974,0,9.113188,45.513023,1000,1,1,1540536249,1540536249,0,"Via Giorgio Stephenson, 103, 20157 Milano MI, Italy"
